0 224.875	0 305.075	0 242.75	0 410.104838709677	0 455.308823529412	0 770.9	0 378.413043478261	0 460.5	0 395.825	0 921.75	0 691.719298245614	0 816.175	0 902.5	0 300	0 820	0 475.660714285714	0 1173.72727272727	0 939.888888888889	0 1099.95833333333	0 1002.625	0 300	0 610.921875	0 722.46875	0 965.045454545455	0 634.886363636364	0 682.375	0 608.5	0 300	0 533.5625	0 690.29	0 496.846153846154	0 502.621794871795	0 808.392857142857	0 858.666666666667	0 353.833333333333	0 290.107142857143	0 449.204545454545	0 295.116666666667	0 359.8125	0 1111.59375	0 518.846153846154	0 300	0 350.35	0 561.236111111111	0 462.681818181818	0 566.880952380952	0 640.125	0 865.875	0 300
0 111.5	0 192.948924731183	0 160.942307692308	0 255.145161290323	0 288.507352941176	0 467.058333333333	0 225.934782608696	0 206	0 210.925	0 533.416666666667	0 434.254385964912	0 504.372222222222	0 565.25	0 300	0 498.575	0 321.816666666667	0 722.431818181818	0 617.916666666667	0 707.277777777778	0 608.46875	0 300	0 390.765625	0 500.15625	0 662.295454545455	0 473.454545454545	0 417	0 415	0 300	0 376.1875	0 527.760416666667	0 430.615384615385	0 435.25	0 741.142857142857	0 643.416666666667	0 218.333333333333	0 196.25	0 291.840909090909	0 239.166666666667	0 305.96875	0 940.03125	0 346.192307692308	0 300	0 239.3	0 387.911764705882	0 306.863636363636	0 392.178571428571	0 468.480769230769	0 583.020833333333	0 300
0 74.375	0 119.525	0 108.096153846154	0 177.225	0 176.772058823529	0 332.633333333333	0 147.75	0 111.75	0 129.3	0 340.8125	0 290.486842105263	0 339.810344827586	0 429.75	0 300	0 290.972222222222	0 220.233333333333	0 440.340909090909	0 415.194444444444	0 470.958333333333	0 437.84375	0 300	0 257.796875	0 316.506944444444	0 465.75	0 339.69696969697	0 269.583333333333	0 334.5	0 300	0 258.75	0 375.552083333333	0 368.346153846154	0 382.051282051282	0 615.214285714286	0 476.166666666667	0 146.791666666667	0 149.214285714286	0 195	0 198.016666666667	0 240.989583333333	0 723.90625	0 241.9375	0 300	0 146.15	0 257.588235294118	0 202.931818181818	0 258.857142857143	0 314.125	0 414.770833333333	0 300
0 37.875	0 79.3091397849462	0 64.9230769230769	0 141.65	0 152.867647058824	0 253.908333333333	0 113.268115942029	0 56.5	0 78.75	0 254.84375	0 228.828947368421	0 258.212643678161	0 343.666666666667	0 300	0 224.916666666667	0 182.333333333333	0 343.613636363636	0 314	0 369.5	0 345.46875	0 300	0 205.359375	0 264.84375	0 396.886363636364	0 302.681818181818	0 248.25	0 272	0 300	0 194.25	1 320.40625	0 313.134615384615	0 352.326923076923	0 539.642857142857	0 376.333333333333	0 118.541666666667	0 112.011904761905	0 178.75	0 172.116666666667	0 214.28125	0 579.125	0 197.846153846154	0 300	0 106.75	0 181.102941176471	0 156.159090909091	0 188.571428571429	0 241.439102564103	0 297.541666666667	0 300
0 18	0 41.9666666666667	0 50.2307692307692	0 87.5887096774194	0 88.2254901960784	0 136.091666666667	0 65.6521739130435	0 27	0 45	0 119.333333333333	0 132.473684210526	0 141.948275862069	0 175.333333333333	0 300	0 135	0 117.216666666667	0 187.272727272727	0 193.111111111111	0 219	0 192.125	0 300	0 119.78125	0 158.583333333333	0 273.363636363636	0 194.272727272727	0 128.833333333333	0 113	0 300	0 130.5	0 212.833333333333	0 222.230769230769	0 265.769230769231	0 378	0 229.666666666667	0 63.3333333333333	0 63.25	0 122.272727272727	0 145.516666666667	0 211.90625	0 416.5625	0 132.153846153846	0 300	0 64.6	0 108.411764705882	0 111.977272727273	0 118.869047619048	0 141.346153846154	0 163.333333333333	0 300
0 23.5	0 22.8333333333333	0 26.6923076923077	0 46.491935483871	0 48.6397058823529	0 67.0666666666667	0 58.304347826087	0 21	0 23	0 66.5	0 78.2631578947368	0 72.8994252873563	0 81.1666666666667	0 300	0 102.444444444444	0 46.3333333333333	0 103.090909090909	0 103.555555555556	0 105.388888888889	0 99	0 300	0 88.1666666666667	0 86.8333333333333	0 155.159090909091	0 99.5454545454545	0 73.3333333333333	0 115.25	0 300	0 66.25	0 120.875	0 144.230769230769	0 184.846153846154	0 248	0 137.666666666667	0 41	0 31.25	0 79.8181818181818	0 101.2	0 154.6875	0 287.6875	0 120.692307692308	0 300	0 31.45	0 59	0 51.5	0 73.75	0 98.7307692307692	0 103.354166666667	0 300
0 125.375	0 12.2666666666667	0 13.8461538461538	0 34.5725806451613	0 28.7279411764706	0 41.2	0 67.3478260869565	0 6.5	0 21.9	0 45.25	0 57.5789473684211	0 52.2666666666667	0 47.6666666666667	0 300	0 49.2222222222222	0 50.2833333333333	0 79.0909090909091	0 68.1111111111111	0 70.6666666666667	0 64.125	0 300	0 60.1875	0 69.9375	0 118.462121212121	0 84.4545454545455	0 48.1666666666667	0 64	0 300	0 41.75	0 82.1354166666667	0 101.076923076923	0 138.769230769231	0 188.285714285714	0 89.6666666666667	0 24	0 27.5595238095238	0 43.3636363636364	0 64.4	0 103.625	0 208.0625	0 106.365384615385	0 300	0 21.75	0 37.9444444444444	0 38.5454545454545	0 50.5476190476191	0 69.1923076923077	0 73.5833333333333	0 300
0 199.75	0 14.2	0 12.7692307692308	0 31.6129032258065	0 48.6470588235294	0 46.4193548387097	0 43.7826086956522	0 11	0 13.4	0 38.25	0 48.0526315789474	0 47.75	0 33	0 300	0 27.6666666666667	0 49.3	0 80.4545454545455	0 70.7777777777778	0 63.8888888888889	0 47.875	0 300	0 49.0208333333333	0 51.34375	0 99.1136363636364	0 64.7272727272727	0 38	0 99.5	0 300	0 50.25	0 77.9479166666667	0 84.6923076923077	0 117.282051282051	0 155.571428571429	0 89	0 20.5	0 28.6428571428571	0 40.0909090909091	0 52.3333333333333	0 94.125	0 167.3125	0 98.7884615384615	0 300	0 22.5	0 39.2352941176471	0 33.2045454545455	0 46.3333333333333	0 59.4230769230769	0 65.8333333333333	0 300
0 106	0 20.5	0 17.3846153846154	0 47.9112903225806	0 36.4264705882353	0 39	0 20.7826086956522	0 11	0 25	0 53	0 77.5789473684211	0 68.8333333333333	0 37.8333333333333	0 300	0 42.8	0 42.7666666666667	0 107.818181818182	0 81.2222222222222	0 97.9444444444444	0 65.75	0 300	0 42.9375	0 64.4166666666667	0 103.295454545455	0 66.5454545454545	0 48.5416666666667	0 49	0 300	0 85.25	0 103.71875	0 113	0 134.416666666667	0 177.642857142857	0 101	0 26.6666666666667	0 40.0416666666667	0 42.4545454545455	0 60.3166666666667	0 103.572916666667	0 216.4375	0 81.7692307692308	0 300	0 37.5	0 50.3888888888889	0 58.3636363636364	0 65.8809523809524	0 90.0384615384615	0 94.9166666666667	0 300
0 193.5	0 63.5134408602151	0 61.7692307692308	0 93.6129032258064	0 84.9362745098039	0 127.983333333333	0 87.9021739130435	0 65.4166666666667	0 58.35	0 156.1875	0 143.40350877193	0 176.216666666667	0 134.916666666667	0 300	0 127.725	0 101.783333333333	0 320.681818181818	0 177.333333333333	0 228.361111111111	0 175.9375	0 300	0 126.28125	0 132.864583333333	0 194.840909090909	0 106.568181818182	0 95.6666666666667	0 85	0 300	0 294.270833333333	0 230.3125	0 164.230769230769	0 237.090277777778	0 330.178571428571	0 228.833333333333	0 61.1666666666667	0 95.3214285714286	0 96.0378787878788	0 98.3666666666667	0 132.802083333333	0 457.96875	0 204.826923076923	0 300	0 120.85	0 150.676470588235	0 131.181818181818	0 205.936507936508	0 278.538461538462	0 284.041666666667	0 300
0 215	0 196.922043010753	0 182.634615384615	0 292.66935483871	0 251.727941176471	0 537.413978494624	0 223.260869565217	0 260.333333333333	0 304.3	0 631.444444444444	0 489.184210526316	0 600.308333333333	0 715.416666666667	0 300	0 544.525	0 339.566666666667	0 1142.25757575758	0 637.472222222222	0 737.430555555556	0 750.4375	0 300	0 487.25	0 470.177083333333	0 673.863636363636	0 381.272727272727	0 363.833333333333	0 387	0 300	0 871	0 643.875	0 425.057692307692	0 503.019230769231	0 836.821428571429	0 618.333333333333	0 274	0 268.714285714286	0 355.931818181818	0 221.85	0 219.65625	0 1226.0625	0 667.846153846154	0 300	0 347.3	0 480.647058823529	0 337.954545454545	0 549.880952380952	0 701.259615384615	0 873.083333333333	0 300
0 449.5	0 473.508333333333	0 324.903846153846	0 590.887096774194	0 628.551470588235	0 1200.68817204301	0 634.358695652174	0 839.5	0 624.7	0 1350.88888888889	0 914.776315789474	0 1161.29444444444	0 1394.45833333333	0 300	0 984.7	0 564.321428571429	0 1982.34090909091	0 1227.44444444444	0 1192.55555555556	0 1387.53125	0 300	0 790.953125	0 924.84375	0 1103.52272727273	0 785.340909090909	0 871.833333333333	0 828	0 300	0 1060.8125	0 959.104166666667	0 565.711538461538	0 676.653846153846	0 1086	0 988.666666666667	0 480.5	0 425.607142857143	0 642.818181818182	0 330.544444444444	0 335.21875	0 1610	0 890.788461538462	0 300	0 587.8	0 789.666666666667	0 733.704545454545	0 856.595238095238	0 860.375	0 1250.91666666667	0 300
0 456	0 493.102777777778	0 364.269230769231	0 647.362903225806	0 719.803921568627	0 1250.72580645161	0 650.195652173913	0 825.375	0 647.425	0 1329.5	0 1000.86842105263	0 1258.00833333333	0 1466	0 300	0 960.5	0 599.464285714286	0 1470.2	0 1315.22222222222	0 1335.05555555556	0 1457.5	0 300	0 769.453125	0 910.5625	0 1075.06818181818	0 819.090909090909	0 1020	1 963	0 300	0 958.75	0 935.666666666667	0 561.903846153846	0 663.846153846154	0 1093.14285714286	0 1163	0 535.166666666667	0 441.202380952381	0 649.068181818182	0 348.35	0 377.09375	0 1699.5625	0 914.980769230769	0 300	0 533.95	0 817.555555555556	0 623.659090909091	0 834.785714285714	0 918.413461538462	0 1284.08333333333	0 300
0 331.916666666667	0 345.725	0 322.173076923077	0 519.66935483871	0 605.102941176471	0 1008.64516129032	0 489.130434782609	0 498.25	0 527.8	0 1081.88888888889	0 825.964912280702	0 1043.12222222222	0 1145.5	0 300	0 930.541666666667	0 567.8	0 1881.50757575758	0 1074.95	0 1262.5	0 1309.875	0 300	0 760.84375	0 875.916666666667	0 1154.34090909091	0 780.045454545455	0 835.166666666667	0 831	0 300	0 908.5	0 920.510416666667	0 586.096153846154	0 681.634615384615	0 1175.78571428571	0 1079	0 486.666666666667	0 357.892857142857	0 613.727272727273	0 349.666666666667	0 394.84375	0 1622.78125	0 736.826923076923	0 300	0 414.6	0 685.555555555556	0 517.022727272727	0 748.142857142857	0 936.211538461538	0 1134.33333333333	0 300
0 174	0 357.566666666667	0 321.076923076923	0 580.411290322581	0 610.411764705882	0 1015.575	0 498.347826086957	0 682.5	0 522.775	0 1068.88888888889	0 866.649122807018	0 1024.56666666667	0 1177.5	0 300	0 978.1	0 597.061111111111	0 1967.59090909091	0 1087.45	0 1271.48611111111	0 1296.83333333333	0 300	0 738.265625	0 910.208333333333	0 1194.63636363636	0 790.977272727273	0 794.833333333333	0 834.75	0 300	0 696.0625	0 857.291666666667	0 604.730769230769	0 703.288461538462	0 1196.94642857143	0 1108.66666666667	0 452.666666666667	0 311.392857142857	0 544.954545454545	0 355.555555555556	0 446.28125	0 1634.84375	0 629.557692307692	0 300	0 409.35	0 668.833333333333	0 551.886363636364	0 710.095238095238	0 904.509615384615	0 1060.25	0 300
0 186.166666666667	0 312.658333333333	0 324.557692307692	0 578.709677419355	0 642.441176470588	0 1055.35483870968	0 512.260869565217	0 384.333333333333	0 523.1	0 1169.625	0 922.105263157895	0 1089.23333333333	0 1182	0 300	0 938.6	0 615.005555555556	0 1926.59090909091	0 1140.6	0 1306	1 1290.28125	0 300	0 715.328125	0 948.677083333333	0 1163.95454545455	0 818.727272727273	0 790.333333333333	0 754.25	0 300	0 919	0 803.21875	0 582.403846153846	0 665.520833333333	0 1209.57142857143	0 1168.66666666667	0 466.208333333333	0 326.857142857143	0 529.681818181818	0 359.116666666667	0 412.3125	0 1641.9375	0 626.50641025641	0 300	0 391.65	0 672.444444444444	0 552.454545454545	0 717.119047619048	0 852.62962962963	0 1065.83333333333	0 300
0 187	0 350.158333333333	0 325.807692307692	0 566.459677419355	0 624.536764705882	0 1036.3064516129	0 525.75	0 628	0 519.975	0 1156	0 882.122807017544	0 1037.2	0 1178.25	0 300	0 947.6	0 600.483333333333	0 1416.09090909091	0 1124.3	0 1305.59210526316	0 1271.78125	0 300	0 709	0 907.583333333333	0 1164.25	0 825.636363636364	0 790.5	0 769.25	0 300	0 690.75	0 829.90625	0 601.25	0 726.819444444444	0 1165.66071428571	0 1118.66666666667	0 472.333333333333	0 342.428571428571	0 526.704545454545	0 354.716666666667	0 405.375	0 1626.44791666667	0 636.980769230769	0 300	0 408.3	0 682.777777777778	0 521.863636363636	0 712.142857142857	0 885.134615384615	0 1048.33333333333	0 300
0 211.166666666667	0 375.384408602151	0 317.365384615385	0 565.798387096774	0 657.571078431373	0 1183.38709677419	0 558.75	0 444.5	0 590.3	0 1127.30555555556	0 906.539473684211	0 1147.40833333333	0 1257.07142857143	0 300	0 1076.49166666667	0 573.821428571429	0 1393.70454545455	0 1206.75	0 1328.34210526316	0 1388.10416666667	0 300	0 689.666666666667	0 925.635416666667	0 1153.90909090909	0 825.431818181818	0 880.041666666667	0 848	0 300	0 653	0 821.18	0 447.632352941176	0 554.166666666667	0 1100.96666666667	0 1105.33333333333	0 478.791666666667	0 393.5	0 483.791666666667	0 317.283333333333	0 369.65625	0 1620.28125	0 644.714285714286	0 300	0 489.15	0 678.041666666667	0 426.696428571429	0 615.427083333333	0 813.017857142857	0 1108.70833333333	0 300
0 305.666666666667	0 359.216666666667	0 310.365384615385	0 491.354838709677	0 535.492647058824	0 943.137096774194	0 481.315217391304	0 393.666666666667	0 530.575	0 1097	0 767.763157894737	0 920.752777777778	0 1052.66666666667	0 300	0 1018.9	0 548.517857142857	0 1279.47727272727	0 1005.1	0 1156.64473684211	0 1101.375	0 300	0 638.03431372549	0 831.4375	0 981.227272727273	0 686.25	0 693.833333333333	0 650	0 300	0 656.1875	0 810.309027777778	0 550.102564102564	0 632.9375	0 1127.84615384615	0 945.666666666667	0 372	0 305.535714285714	0 479.5	0 286.183333333333	0 353.03125	0 1503.9375	0 598.307692307692	0 300	0 468.85	0 708.647058823529	0 488.159090909091	0 666.97619047619	0 832.490384615385	0 1025.85416666667	0 300
0 248.666666666667	0 357.395161290323	0 313.769230769231	0 500.298387096774	0 582.977941176471	0 1037.59677419355	0 539.445652173913	0 555	0 489.8	0 1096.15625	0 806.947368421053	0 1014.9	0 1090.33333333333	0 300	0 935.775	0 526.880952380952	0 1345	0 1010.7	0 1261.52631578947	0 1233.78125	0 300	0 682.75	0 869.125	0 1077.31818181818	0 737.977272727273	0 760.875	0 782	0 300	0 676.8125	0 796.09375	0 545.461538461538	0 701.113636363636	0 1098.55357142857	0 1026.33333333333	0 397	0 320.892857142857	0 464.886363636364	0 311.066666666667	0 365.46875	0 1581.90625	0 658.230769230769	0 300	0 437.35	0 725.235294117647	0 493.25	0 654.297619047619	0 866.365384615385	0 1028.66666666667	0 300
0 258	0 395.325268817204	0 323.903846153846	0 578.120967741935	0 649.316176470588	0 1116.66935483871	0 597.282608695652	0 612.5	0 568.9	0 1239.25	0 882.671052631579	0 1094.96111111111	0 1148.66666666667	0 300	0 958.863636363636	0 578.928571428571	0 1461.81818181818	0 1148.4	0 1299.85526315789	1 1262.78125	0 300	0 745.65625	0 933.75	0 1132.56818181818	0 818.636363636364	0 826.833333333333	0 787	0 300	0 697.75	0 861.791666666667	0 594.826923076923	0 716.090909090909	0 1103.10714285714	0 1035.66666666667	0 448.166666666667	0 416.285714285714	0 552.045454545455	0 314.2	0 372.5625	0 1649.53125	0 718.134615384615	0 300	0 456.9	0 757.611111111111	0 549.75	0 748.392857142857	0 928.288461538462	0 1135.5	0 300
0 255.25	0 419.129032258065	0 361.980769230769	0 594.25	0 683.588235294118	0 1129.60483870968	0 585.913043478261	0 671.5	0 585.7	0 1260.75	0 942.315789473684	0 1153.2	0 1112.33333333333	0 300	0 1136.63636363636	0 602.571428571429	0 1543.09090909091	0 1209.4	0 1339.92105263158	0 1323.25	0 300	0 761.140625	0 892.729166666667	0 1135.36363636364	0 838.681818181818	0 850.916666666667	0 794.75	0 300	0 692.9375	0 825.010416666667	0 595.923076923077	0 627.942307692308	0 1180	0 1107.66666666667	0 478.833333333333	0 437.214285714286	0 606.409090909091	0 309.816666666667	0 380.25	0 1664.375	0 741.903846153846	0 300	0 513.05	0 781.277777777778	0 585.772727272727	0 757.095238095238	0 944.884615384615	0 1203.25	0 300
0 306.25	0 407.064516129032	0 345.423076923077	0 601.137096774194	0 688.727941176471	0 1135.45967741935	0 599.989130434783	0 595.5	0 565.325	0 1308.75	0 925.162280701754	0 1141.49444444444	0 1102.16666666667	0 300	0 1257.81818181818	0 622.5	0 1626.25	0 1278.1	0 1159.57894736842	0 1342.875	0 300	0 788.296875	0 938.8125	0 1163.84090909091	0 861.568181818182	0 853.291666666667	0 905	0 300	0 667.5	0 850.75	0 572.019230769231	0 631.673076923077	0 1257.84615384615	0 1149.66666666667	0 523.166666666667	0 414.857142857143	0 639.522727272727	0 332.316666666667	0 409.34375	0 1618.4375	0 734.205128205128	0 300	0 511.15	0 851.102941176471	0 629.204545454545	0 810.77380952381	0 988.403846153846	0 1221.66666666667	0 300
0 254.333333333333	0 371.604838709677	0 332.576923076923	0 532.091397849462	0 632.345588235294	0 1046.59677419355	0 533.913043478261	0 566	0 518.875	0 1093.16666666667	0 879.078947368421	0 1083.08333333333	0 1100.16666666667	0 300	0 1183.18181818182	0 607	0 1507.63636363636	0 1234.55	0 1216.13157894737	0 1265.8125	0 300	0 739.0625	0 900.885416666667	0 1168.86363636364	0 863.590909090909	0 838.75	0 890	0 300	0 632.25	0 789.375	1 553.865384615385	0 570.980769230769	0 1196.46153846154	0 1150.33333333333	0 470.541666666667	0 367.607142857143	0 549.386363636364	0 341.533333333333	0 422.09375	0 1574.75	0 652.852564102564	0 300	0 477	0 786.117647058824	0 579.113636363636	0 733.27380952381	0 904.548076923077	0 1125.08333333333	0 300
0 176.833333333333	0 298.798387096774	0 272.076923076923	0 416.072580645161	0 491.308823529412	0 855.233870967742	0 420.467391304348	0 459	0 436.775	0 896.555555555556	0 727.263157894737	0 913.991666666667	1 978.791666666667	0 300	0 942.7	0 508.232142857143	0 1224.09090909091	0 982	0 1162.18421052632	0 1092.66666666667	0 300	0 596.705882352941	0 754.65625	0 1027.22727272727	0 750.772727272727	0 663.666666666667	0 704	1 300	0 559.1875	0 712.739583333333	0 538.160714285714	0 600.115384615385	0 1068.51923076923	0 971	0 373.666666666667	0 319.321428571429	0 462.568181818182	0 292.816666666667	0 367.25	0 1355.3125	0 539.846153846154	0 300	0 370.9	0 598.513888888889	0 477.590909090909	0 601.47619047619	0 725.788461538462	0 936.4375	0 300
0 133.75	0 181.145161290323	0 184.839743589744	0 285.451612903226	0 308.975490196078	0 543.475806451613	0 267.108695652174	0 220.5	0 233.675	0 625.125	0 494.065789473684	0 573.241666666667	0 639.916666666667	0 300	0 588.909090909091	0 371.45	0 794.454545454545	0 659.225	0 825.907894736842	0 681.0625	0 300	0 392.696078431373	0 557.677083333333	0 733.068181818182	0 520.409090909091	0 435.666666666667	0 399	0 300	0 405.4375	0 550.454861111111	0 468.942307692308	0 461.576923076923	0 831.660714285714	0 712.333333333333	0 232.5	0 228.5	0 329.136363636364	0 271.566666666667	0 335.6875	0 1098.875	0 396.826923076923	0 300	0 246.25	0 409.319444444444	0 339.363636363636	0 433.940476190476	0 536.576923076923	0 690.375	0 300
0 114.625	0 107.809139784946	0 124.096153846154	0 189.572580645161	0 208.360294117647	0 372.798387096774	0 167.445652173913	0 105.375	0 127.033333333333	0 367.46875	0 322.828947368421	0 388.633928571429	0 469	0 300	0 343.225	0 230.9	0 498.340909090909	0 437.325	0 525.618421052632	0 494.427083333333	0 300	0 302.985294117647	0 382.982638888889	0 505.1875	0 413.681818181818	0 311.583333333333	0 392	0 300	0 291.4375	0 429.982638888889	0 433.884615384615	0 435.307692307692	0 684.285714285714	0 515.416666666667	0 148.041666666667	0 152.178571428571	0 228.454545454545	0 233.416666666667	0 299.09375	0 818.125	0 267.429487179487	0 300	0 163.95	0 277.044117647059	0 214.022727272727	0 288.571428571429	0 366.105769230769	0 456.333333333333	0 300
0 53.625	0 78.1290322580645	0 86.0384615384615	0 158.883333333333	0 188.889705882353	0 329.943548387097	0 152.804347826087	0 67.5	0 85.6	0 302.90625	0 265.527777777778	0 337.793103448276	0 449.75	0 300	0 281.1	0 200.016666666667	0 425.363636363636	0 366.5	0 464	0 436.625	0 300	0 230.691176470588	0 327.052083333333	0 461.068181818182	0 352.090909090909	0 257.5	0 254	0 300	0 229.0625	0 367.708333333333	0 396.958333333333	0 400.179487179487	0 657.214285714286	0 473	0 124.5	0 102.357142857143	0 211.454545454545	0 215.333333333333	0 256.71875	0 779.3125	0 242.083333333333	0 300	0 105.65	0 201.319444444444	0 170.045454545455	0 228.97619047619	0 318.051282051282	0 351.354166666667	0 300
0 26.125	0 45.0645161290323	0 63.7307692307692	0 99.4677419354839	0 113.397058823529	0 198.193548387097	0 88.9565217391304	0 46.5	0 55.0333333333333	0 171.25	0 165	0 212.991071428571	0 556.714285714286	0 300	0 179.5	0 132.033333333333	0 255.909090909091	0 236.5	0 328.118421052632	0 292.125	0 300	0 163.794117647059	0 217.625	0 375.704545454545	0 253	0 183.666666666667	0 177	0 300	0 136.5	0 270.4375	0 300.192307692308	0 332.230769230769	0 488.642857142857	0 294.583333333333	0 87.3333333333333	0 69.9285714285714	0 153.090909090909	0 196.45	0 245.65625	0 591.6875	0 184.111111111111	0 300	0 60.75	0 130.833333333333	0 120.795454545455	0 146.511904761905	0 195.798076923077	0 219.75	0 300
0 32	0 31.0967741935484	0 38.0384615384615	0 69.2177419354839	0 83.1176470588235	0 135.709677419355	0 66.2608695652174	0 29.5	0 36.3	0 109.875	0 115.473684210526	0 143.609195402299	0 199	0 300	0 108.6	0 83.2833333333333	0 154.909090909091	0 172.9	0 201.447368421053	0 199	0 300	0 98.7794117647059	0 154.270833333333	0 250.613636363636	0 188.204545454545	1 133.5	0 116	0 300	0 87.25	0 172.458333333333	0 229.615384615385	0 268.538461538462	0 372.5	0 213.333333333333	0 49.6666666666667	0 45.4285714285714	0 100.545454545455	0 138.733333333333	0 185.125	0 431	0 166.354166666667	0 300	0 41.5	0 85.2941176470588	0 78.6136363636364	0 97.7023809523809	0 134.653846153846	0 135.5	0 300
0 72.625	0 17	0 23.5192307692308	0 58.9838709677419	0 69.125	0 93.8387096774194	0 56.3478260869565	0 23.5	0 46.375	0 71.625	0 88.8947368421053	0 167.333333333333	0 128.666666666667	0 300	0 64.5909090909091	0 58.0166666666667	0 108.090909090909	0 136.6	0 153.026315789474	0 135.125	0 300	0 63.3529411764706	0 110.052083333333	0 177.113636363636	0 136.272727272727	0 83.1666666666667	0 122	0 300	0 47.75	0 122.36	0 178.538461538462	0 201.519230769231	0 278.946428571429	0 149.333333333333	0 44.6666666666667	0 20.9285714285714	0 72.1818181818182	0 101.75	0 152.9375	0 349.625	0 133.375	0 300	0 23.95	0 55.3529411764706	0 54.1818181818182	0 73.4880952380952	0 120.192307692308	0 109.083333333333	0 300
0 53.375	0 14.5806451612903	0 14.1538461538462	0 41.6612903225806	0 60.9705882352941	0 68.5483870967742	0 53.75	0 18.5	0 46.65	0 62.25	0 64.8421052631579	0 85.3333333333333	0 85.8333333333333	0 300	0 48.7272727272727	0 44.4333333333333	0 78.0909090909091	0 95.2	0 111.578947368421	0 98.125	0 300	0 53.0147058823529	0 91.7083333333333	0 148.136363636364	0 99.8181818181818	0 71.6666666666667	0 96	0 300	0 51.75	0 104.958333333333	0 151.480769230769	0 168.865384615385	0 237.714285714286	0 122.666666666667	0 32.5	0 33.1071428571429	0 59.1818181818182	0 89.9333333333333	0 144.5	0 302	0 125.625	0 300	0 32.5	0 40.6666666666667	0 46.8181818181818	0 73.7142857142857	0 108.961538461538	0 92.4166666666667	0 300
0 49.75	0 16.6774193548387	0 20.8461538461538	0 52.6451612903226	0 57.7426470588235	0 60.7741935483871	0 41.4347826086956	0 16	0 50.225	0 65.25	0 86.2105263157895	0 92.4827586206897	0 71.1666666666667	0 300	0 51.7272727272727	0 51.6333333333333	0 95.3636363636364	0 110.333333333333	0 114.710526315789	0 96.125	0 300	0 52.5735294117647	0 128.291666666667	0 146.795454545455	0 100.363636363636	0 66.5	0 77	0 300	0 93.5	0 135.78125	0 156	0 180.846153846154	0 233.232142857143	0 131.666666666667	0 31.3333333333333	0 49.8214285714286	0 57.7272727272727	0 72.7833333333333	0 138.9375	0 296.28125	0 97.8125	0 300	0 37.15	0 59.9411764705882	0 52.6363636363636	0 80.4404761904762	0 105.346153846154	0 114.25	0 300
0 60.125	0 59.8763440860215	0 64.3846153846154	0 99.6935483870968	0 88.5735294117647	0 143.481182795699	0 87.1992753623188	0 62.5	0 120.7	0 171.03125	0 163.688596491228	0 181.058333333333	0 177.361111111111	0 300	0 135.136363636364	0 93.1	0 229.931818181818	0 199.8	0 239.131578947368	0 196.28125	0 300	0 125.573529411765	0 232.447916666667	0 236.363636363636	0 135.05303030303	0 107.625	0 220	0 300	0 314.25	0 257.979166666667	0 200.25	0 235.173076923077	0 354.464285714286	0 224.416666666667	0 62.0416666666667	0 93.8690476190476	0 94.9545454545455	0 104.283333333333	0 162.46875	0 510.28125	0 220.858974358974	0 300	0 121	0 163.25	0 129.55303030303	0 203.214285714286	0 282.958333333333	0 267.375	0 300
0 207	0 188.854838709677	0 177.384615384615	0 307.129032258065	0 254.941176470588	0 542.403225806452	0 242.909420289855	0 293.416666666667	0 331.1	0 663.194444444444	0 499.394736842105	0 595.469444444444	0 742.333333333333	0 300	0 586.840909090909	0 337.494444444444	0 932.931818181818	0 632.6	0 799.789473684211	0 769.25	0 300	0 487.838235294118	0 505.6875	0 697.954545454545	0 389.863636363636	0 369.958333333333	0 344	0 300	0 921.75	0 662.15625	0 460	0 498.153846153846	0 863.160714285714	0 575.75	0 284.708333333333	0 278.785714285714	0 384.454545454545	0 233.8	0 233.0625	0 1241.4375	0 583.557692307692	0 300	0 358.25	0 477.069444444444	0 353.886363636364	1 563.869047619048	0 714.817307692308	0 830.1875	0 300
0 436.5	0 453.887096774194	0 322.384615384615	0 592.08064516129	0 645.676470588235	0 1204.66935483871	0 648.70652173913	0 870.5	0 635.4	0 1329.88888888889	0 948.157894736842	0 1183.90833333333	0 1308.71428571429	0 300	0 1055.48333333333	0 589.25	0 1582.45454545455	0 1177.8	0 1337	0 1428.96875	0 300	0 800.088235294118	0 959.989583333333	0 1083.06818181818	0 792.795454545455	0 933	0 887	0 300	0 1008.1875	0 962.947916666667	0 596.634615384615	0 685.346153846154	0 1071.89285714286	0 1049	0 489.875	0 389.25	0 666.181818181818	0 349.783333333333	0 370.03125	0 1705.96875	0 870.230769230769	0 300	0 575.1	0 870.529411764706	0 597.090909090909	0 841.321428571429	0 935.884615384615	0 1292.75	0 300
0 444.5	0 482.575268817204	0 353	0 648.427419354839	0 711.75	0 1256.29032258065	0 660.054347826087	0 856	0 711.025	0 1326.22222222222	0 1021.36842105263	0 1232.22777777778	0 1371.5	0 300	0 957.272727272727	0 610.071428571429	0 1573.63636363636	0 1241.8	0 1415.14473684211	0 1468.25	0 300	0 746.764705882353	0 951.614583333333	0 1155.95454545455	0 854.613636363636	0 999.166666666667	0 962	0 300	0 875.5	0 952.1875	0 527.589285714286	0 700.729166666667	0 1182.21428571429	0 1176.33333333333	0 505.333333333333	0 390.857142857143	0 606.090909090909	0 362.566666666667	1 409.21875	0 1681.71875	0 809.153846153846	0 300	0 505.05	0 836.882352941176	0 594.727272727273	0 803.72619047619	0 939.740384615385	0 1234.5	0 300
