0 0.0910404183089079	0 0.146541263489378	0 0.109675379891143	0 0.219414525676621	0 0.250584435448643	0 0.502941023139561	0 0.261524477264861	0 0.170129531764642	6 0.198349889367196	2 0.385600625298942	0 0.425442126998805	2 0.507906723953712	0 0.638198649074301	0 0.599508277044763	0 0.447338022521521	0 0.300104216490315	0 0.714893565469284	0 0.51817752296351	0 0.656006102112421	0 0.735946085465299	0 0.464357077882084	2 0.342543498070569	0 0.410930948797816	0 0.410448521822528	0 0.344054410340765	0 0.428871449949041	0 0.588192472030446	0 0.48639319647108	0 0.476496419815554	0 0.479001887726996	0 0.276204552025922	0 0.416023148138617	1 0.606717880516571	0 0.681348030309372	0 0.483992806352389	0 0.249444477275061	0 0.244204318762468	0 0.188741074937081	0 0.283276242723317	0 0.872407809237159	0 0.351298663648126	0 0.226262555559444	0 0.180709061001645	3 0.284449355285459	0 0.287416053228184	0 0.291982703327555	0 0.401378583203712	0 0.50653547388227	0 0.341267202526083
0 0.0461872513678414	0 0.0877159871390319	0 0.0662860301942652	0 0.132813364456874	0 0.128965233301057	0 0.282944945840479	0 0.132856290126265	0 0.0604047332952243	0 0.0866143825504231	1 0.201259930703811	0 0.256754167994445	0 0.294728814187064	0 0.368414737189455	0 0.296075613989379	0 0.287568142085519	0 0.170680362580058	0 0.44519772566355	0 0.311821713442124	1 0.453318912725389	0 0.428397948529498	0 0.263681256077924	0 0.200791248148019	7 0.274357843651932	0 0.265366457476418	0 0.231967727886077	0 0.273455073607315	0 0.373118024764145	2 0.254918930847692	0 0.355494697791621	0 0.36244371879412	0 0.230024505514942	46 0.358886560258794	0 0.475104352593941	0 0.451892229260724	0 0.295528812471055	0 0.167638629037414	0 0.168467706498365	0 0.158848906622238	0 0.250975571343576	0 0.65528587594349	0 0.19405552455094	0 0.226262555559444	0 0.11145137017464	0 0.190591323032789	0 0.181855442395113	18 0.203528472600674	0 0.26338264039156	0 0.337858501115772	0 0.199868173917101
0 0.039525951072691	0 0.0830925392853393	0 0.061165941428777	0 0.113555618420836	0 0.10550072523789	0 0.249570179890106	0 0.10731080623899	0 0.057601970780496	0 0.0810122516432328	0 0.186013408151441	0 0.219248665007635	0 0.250678268656294	0 0.310779990433859	0 0.256725139376594	0 0.269181445020524	0 0.151122077174644	0 0.416732624577443	0 0.275326675214681	0 0.408232570410484	0 0.354363713120778	0 0.234651837464447	0 0.177868157066176	0 0.245625707252768	0 0.231823857617346	0 0.189048260882237	0 0.222442992908117	0 0.300722366519841	0 0.215080184478743	0 0.312736795292158	7 0.333337299781845	0 0.210687897459757	0 0.325030897810424	0 0.434393461300805	0 0.391797409475812	0 0.256934168620726	0 0.159065473621173	0 0.170252997196265	1 0.153106738873771	0 0.254610996395198	10 0.567617100208425	0 0.218545427762667	0 0.226262555559444	0 0.105351205683687	0 0.187317838671955	0 0.193175807914834	0 0.22480502510415	0 0.242099285114031	0 0.333793308034725	0 0.207237213064393
0 0.0860719327103676	0 0.140394041485613	0 0.106913286435913	0 0.207244426556539	0 0.23833219265533	6 0.473097052578775	0 0.246790968163418	0 0.164616362766714	6 0.19558115275882	0 0.368619559257574	0 0.398325986807568	0 0.488526547706543	0 0.592404917729525	0 0.569322152397897	0 0.429716990565519	0 0.283406829291056	0 0.690707203411505	0 0.480075754924388	0 0.606414887921905	0 0.675686509116999	0 0.440072975473528	0 0.318116785984178	2 0.380336681482518	0 0.375613771067153	0 0.314182094984776	0 0.389869807160606	2 0.541651949230898	0 0.456004503085664	0 0.437708039028565	0 0.453235338723037	0 0.256602627051591	1 0.374445434912844	0 0.554468204248766	0 0.624205252044471	3 0.442108050723877	0 0.234185039932996	2 0.21532360765203	0 0.174070840116532	0 0.257063049032303	0 0.785552794596297	3 0.321593517175832	0 0.226262555559444	0 0.1721817800021	0 0.27364308963007	0 0.251714711246437	7 0.33647801405184	0 0.389531649413673	0 0.444475018705775	0 0.324673578138388
0 0.115142922458414	0 0.141307767546469	0 0.110478553309198	0 0.219066120555289	0 0.24806870575822	0 0.493469122219111	0 0.243829547708209	0 0.172216778077206	1 0.198939424185328	1 0.375720279829054	0 0.416151366060832	0 0.504205087552127	0 0.627860051030527	0 0.56378104811712	0 0.440335156566389	0 0.293793869114976	0 0.708496769857145	0 0.509194948823269	4 0.61965508367628	0 0.678784567890433	0 0.451839036553524	0 0.329885698879154	0 0.395216813075281	0 0.397059609089921	1 0.338358019938533	2 0.420146323770374	0 0.555482574869217	0 0.470011024393658	0 0.458033573843815	0 0.460961647109409	0 0.266908187696736	0 0.39556505764732	0 0.591363641666375	23 0.636673732944688	0 0.45625348342946	0 0.228504360634821	0 0.231159838656426	0 0.177986612010225	0 0.270016711580863	2 0.83422811745354	0 0.305187127094717	0 0.226262555559444	0 0.174383742227511	0 0.281380774057427	0 0.25653219628476	0 0.340559294601116	1 0.4031157036363	0 0.422090365471539	0 0.320087858130766
0 0.115301158436286	0 0.138024508389571	0 0.106166174749278	0 0.220282645159806	0 0.253603586524963	0 0.516128874349819	0 0.248702285061472	0 0.197520386378749	0 0.206206957228464	0 0.389301088440136	0 0.423217753725299	0 0.520100977779555	0 0.651722905240212	0 0.578515414210358	0 0.455199339036353	0 0.306702714684026	0 0.734913361816382	1 0.525751424580739	0 0.626152121039283	0 0.710504854524668	0 0.469024401518879	0 0.34292394010922	0 0.410944598047107	0 0.401412541144318	0 0.387685052322122	0 0.433774892380919	0 0.566976905159105	0 0.493926861800379	0 0.486320419043619	0 0.468896950971238	4 0.265790136444456	0 0.407766004242316	0 0.593300435142734	0 0.65485127484655	0 0.478818698304927	0 0.237275088759007	0 0.243121419988567	0 0.187527762896118	0 0.270806355650439	0 0.857060861652609	0 0.312064711440871	0 0.226262555559444	0 0.174792636404998	0 0.278147063022645	1 0.27092884891331	0 0.351141774158943	0 0.416779827109509	0 0.432660404955683	0 0.331805732166212
0 0.108368188685792	0 0.144488429283178	0 0.101080273918268	0 0.216891689047555	0 0.243872825420528	0 0.496732529384086	0 0.241940326475907	0 0.185122318272495	0 0.196736089237314	0 0.366953067581283	0 0.406025102829871	0 0.481204828271262	0 0.56254978265352	0 0.535587209370151	0 0.436852931545738	1 0.28503132327722	0 0.706157956184205	0 0.474567535149203	2 0.588069529625002	0 0.61673662636055	0 0.428677662044827	0 0.319692833560821	0 0.378118573363899	0 0.373053482058487	0 0.371157189660354	0 0.373180497799894	0 0.495246275867244	0 0.41984881803723	0 0.446612477980378	0 0.442036071349409	0 0.244136964623808	0 0.331136346324482	1 0.534819118281828	0 0.575252319455763	0 0.410783434308373	0 0.229276043663752	1 0.202350363785547	0 0.146937393220821	0 0.194071982290974	0 0.736696356700381	0 0.249047135740868	0 0.226262555559444	0 0.174307913064781	0 0.276026624091231	0 0.234544266731996	0 0.326841824424294	0 0.379158777699772	0 0.409215049082844	0 0.2925949257976
0 0.109753963532006	0 0.150741931706845	0 0.108033386867426	0 0.221074361528673	2 0.241981876181995	0 0.509412750527888	0 0.240490952413473	0 0.155271876713447	0 0.190496224096564	0 0.370640698094938	0 0.414973251032597	0 0.484727869378949	0 0.620934598597077	0 0.548913374579213	0 0.433693646849423	0 0.289605182826056	0 0.699347241029948	0 0.493410816950522	0 0.625216693483868	8 0.652486066391348	0 0.447370148915314	5 0.330441941433962	0 0.37969164504941	0 0.397504551883793	0 0.377664228467434	0 0.413666112000204	3 0.532281869871606	0 0.458441487107098	0 0.472943399877713	0 0.466610693195794	1 0.273257936499767	0 0.394072664238761	0 0.568892894224151	0 0.634306779793778	0 0.457256745703694	0 0.238736063960927	0 0.241273813273603	2 0.184469020870519	0 0.261539157013031	3 0.84116211108389	0 0.302402117883516	0 0.226262555559444	0 0.177151506667133	0 0.27899840508772	0 0.249355630844203	0 0.353882021996037	2 0.420243858809988	0 0.435254009747413	2 0.319610199216821
0 0.0419437347612548	0 0.0862853001800497	0 0.0679064053346225	0 0.139427511667038	0 0.126196577706745	0 0.291091021243832	0 0.121376338190288	0 0.0550811372041204	0 0.0841465524951683	0 0.196605575582232	0 0.256725616933174	0 0.284066139998664	0 0.347835452383452	0 0.27204295430418	19 0.275866910653247	0 0.166210525087787	0 0.433255754266849	0 0.30366238947767	0 0.450635299804273	0 0.384790346947585	0 0.247235226848848	0 0.195590307347911	0 0.25819203539311	0 0.252319890521963	0 0.240880668229914	0 0.253705023496435	0 0.336442354701328	0 0.233391225982571	0 0.34241399149825	0 0.364194028151981	0 0.235762988917962	0 0.354078099233954	0 0.468952296104516	5 0.424837675594509	0 0.281172435516047	0 0.170071979374468	0 0.176764136104002	0 0.163676442899498	0 0.249726001912	0 0.657199395699903	0 0.176201057444835	0 0.226262555559444	0 0.111852098134603	0 0.193478664229023	0 0.177675311191218	1 0.237330696811675	0 0.281772617944122	0 0.330241612352346	0 0.195186533259189
0 0.0464789019937237	0 0.0908968634176101	0 0.0622644921196001	0 0.117100819555935	0 0.104470391019445	5 0.258087410936524	0 0.101976321857853	0 0.0513684247366395	0 0.0773907087887944	0 0.177585288364695	0 0.223424983340838	0 0.250432032283564	0 0.295165015924124	0 0.24285978224686	0 0.255179298471917	11 0.144352477280416	0 0.399263425127003	0 0.269342799782376	0 0.389285162349779	0 0.329872716375599	0 0.220877508389399	0 0.175533007721612	0 0.23061387072429	0 0.223081333467836	0 0.202485446633768	2 0.207883793664076	0 0.283619022334618	0 0.195395225484821	0 0.320799356035418	0 0.341131029112264	0 0.214536141688678	0 0.317867615320373	0 0.410673374178585	0 0.372524927795638	0 0.244677650111794	0 0.164418623642366	0 0.176262944426945	0 0.157469840642444	0 0.244737164455955	0 0.56293797780516	0 0.207593003116536	0 0.226262555559444	0 0.104469254191019	0 0.194940389389695	0 0.199549586570491	0 0.228764410711034	0 0.252220433431717	1 0.344052839914318	0 0.194678737113903
0 0.0728169950652714	0 0.133768743636531	0 0.102283818834409	0 0.201979908804131	0 0.214036561322461	0 0.434934385900442	0 0.2177129979687	0 0.127532985685787	0 0.167606024724196	0 0.330529987517353	0 0.377376261849458	0 0.435670696935198	1 0.526021068841214	0 0.487711321417228	0 0.396249773426641	0 0.261704522917906	0 0.648067442099265	0 0.435624222485945	0 0.572271307987991	0 0.590304694700125	0 0.390147024819618	0 0.292338435274949	0 0.343642054743169	0 0.355220108370812	0 0.32752715267327	5 0.35189610025994	1 0.488937886194037	1 0.382386781227032	0 0.43989080600567	0 0.434147148618011	2 0.251161284168586	0 0.365132687310041	7 0.534672709667635	0 0.57503983114262	0 0.394952462306753	18 0.221578646507775	0 0.212592890724343	0 0.171736179510127	0 0.254250807872234	0 0.782829069401183	0 0.271687935951401	0 0.226262555559444	0 0.171298078605677	0 0.275415407708132	0 0.248299287983605	0 0.329770630731252	0 0.387028546763261	0 0.425308796514594	4 0.298901708554178
0 0.0708550613049616	0 0.11731423399164	0 0.0916141047427577	0 0.191661037259303	3 0.19995607417518	4 0.389513681186177	0 0.204642008578417	0 0.116823574703391	0 0.152613481258531	0 0.300607994338089	0 0.357062028255113	0 0.418025685930097	1 0.505769266023702	0 0.443349134316131	0 0.369475512180163	1 0.239974218084672	0 0.634589094139615	0 0.406847055230144	0 0.550430281890052	1 0.569007454589998	0 0.357264430670217	0 0.27726285239497	0 0.323662535099031	2 0.32798219325321	0 0.306954117523536	3 0.317730910013957	0 0.461940684576379	0 0.345127441601823	0 0.418041756657359	0 0.41777528902577	0 0.250810445621569	0 0.345802083826566	1 0.525871977041263	0 0.540974621395823	0 0.357993434314211	0 0.208554699407967	0 0.193511648525998	0 0.158288585794448	0 0.232219884156371	3 0.744174570398628	0 0.239291355591757	0 0.226262555559444	0 0.157551334676593	0 0.254112134943689	2 0.234275559288684	0 0.308901506793938	0 0.362266533673981	1 0.395948654133927	0 0.267913181441687
0 0.0674223334383276	0 0.119215809492929	0 0.0898423324536176	0 0.187457739379607	0 0.194634496524492	5 0.381529419527759	1 0.198823578592066	0 0.107225352605607	0 0.144174813440816	0 0.295167349129131	0 0.344754525343211	0 0.407070885332985	0 0.495938973356465	0 0.433105716222645	0 0.363747493887836	0 0.2339174123201	0 0.604709136830808	3 0.402216968975797	0 0.540345975415797	0 0.559131982115984	0 0.355202942470643	0 0.270421376824275	0 0.321665962218232	0 0.326286374637744	0 0.3052397951446	0 0.328917282993419	0 0.455667065260186	0 0.340827637458663	0 0.411613236272005	0 0.41474338843796	0 0.237657688631047	0 0.34177318776879	0 0.518473111691712	1 0.532155970227608	6 0.357885918044419	0 0.209405723122387	0 0.191270997336526	0 0.160893442527328	0 0.229954852483113	0 0.738633791808117	0 0.233821931460436	0 0.226262555559444	0 0.150215238161901	0 0.242146532835326	0 0.21596959965944	0 0.304087749811442	4 0.356155869760497	0 0.387669191015007	4 0.262332932799807
0 0.0681488605083242	7 0.114831974058659	0 0.0942425249944586	0 0.187149171081305	0 0.197637647086273	0 0.376544563486508	0 0.194335250394799	0 0.102827261167302	0 0.142844400502417	0 0.296209961933988	0 0.34581935712834	0 0.403042098956747	22 0.492869142197179	0 0.420551453003418	0 0.359365859877707	0 0.22922980902717	1 0.606200200655631	0 0.426540631174376	0 0.538488647013303	0 0.546549080425577	0 0.350138148818927	0 0.267473761165358	0 0.314770833671564	0 0.319023541724765	0 0.30220487873167	2 0.319473803940783	0 0.457246584771171	0 0.36683114839751	0 0.404357260350681	0 0.416213433764499	2 0.244807589504146	0 0.350793255390561	1 0.536691748620493	0 0.541810825404603	3 0.373431854963319	0 0.21681114168555	0 0.19620859877097	0 0.165609016504092	0 0.228070424876632	0 0.755659188744619	0 0.240422587568495	0 0.226262555559444	0 0.152950337731425	3 0.233374331409784	0 0.223868036095224	0 0.309073834272448	0 0.370821907054999	0 0.398874856754673	0 0.261042864864655
0 0.0610746196193252	0 0.11776833901432	0 0.0889464736846881	0 0.183584545707129	0 0.184961309971089	0 0.356072834507792	0 0.179080238306191	0 0.0919963290907889	0 0.127706031723811	0 0.275347355895426	0 0.328140110188676	8 0.377327965970136	0 0.45871727055012	0 0.398113243958498	0 0.33796537023797	0 0.217029091177763	0 0.570971323849915	0 0.379036312093744	0 0.517540030668684	0 0.514007979561124	0 0.327933396852828	0 0.244802947874904	0 0.303901656195426	0 0.301820404767713	2 0.2833802890841	0 0.300573968431736	0 0.431801516991953	0 0.377076714484407	2 0.395015690803672	0 0.40636031684924	3 0.245142473046335	1 0.350209611020413	0 0.535064921429321	0 0.528765084587014	0 0.356059581826189	0 0.203616856628441	0 0.194679010964256	0 0.166224136604237	0 0.237103209323487	0 0.76200171490568	0 0.240540088613445	0 0.226262555559444	0 0.151931893745844	0 0.229747641657487	0 0.211656916561897	1 0.30121740043428	10 0.371555756962103	1 0.39299742360324	0 0.256665837082664
0 0.0307603915118002	0 0.0780016686299297	0 0.059875711465499	0 0.128520857561486	0 0.0965272645298626	0 0.20260741127988	0 0.0915816019007843	0 0.0332938632819639	0 0.0608371053480947	0 0.151046022077724	0 0.211353682565003	0 0.218155667300783	0 0.260434009462813	0 0.204051416061006	0 0.210773824106341	0 0.122855687381638	0 0.340568707745464	0 0.222610294312601	0 0.328568572247045	0 0.294821597312148	0 0.185919207886911	0 0.157071199047015	0 0.211369242858845	1 0.191444421776314	0 0.173917976177977	0 0.194598922059287	0 0.277392159538608	0 0.205501243727891	0 0.31188272145032	0 0.312522169388792	2 0.218293408496679	0 0.312291941590271	3 0.41530909133331	0 0.349238916859573	0 0.239204830501808	0 0.150299041245039	0 0.152341555424978	0 0.156599512026838	1 0.227924779926578	0 0.57353883036433	0 0.145552188659474	0 0.226262555559444	0 0.0953330066846323	0 0.165535617763245	0 0.165660873989174	0 0.211348810598026	0 0.236740265404383	0 0.288582012604691	0 0.16301811733688
0 0.026362300073496	0 0.0681101118455749	0 0.0485804067813307	0 0.101460551510463	0 0.077922807268856	0 0.175512135823355	0 0.0784224113848982	0 0.0325326551484113	0 0.0514980212673669	0 0.133538655373954	1 0.175033969622899	0 0.189233575204211	0 0.228987405692687	0 0.17698559137387	0 0.197951789122187	0 0.106209630692534	0 0.322724348062954	0 0.199384033878137	0 0.307687657598412	0 0.258202673852938	0 0.171925278916289	0 0.135626776638396	0 0.18970246700534	0 0.165731059616896	0 0.151612536310503	0 0.16523291218983	0 0.232867760201919	0 0.182211969082441	0 0.282670703111329	0 0.290155679951116	0 0.193998962410009	0 0.282996494016359	0 0.368849920866809	0 0.314987286477687	0 0.215950838059712	2 0.143191945871548	0 0.153041232413746	0 0.148599327037013	1 0.231687257200854	0 0.516565575677479	0 0.176060848568222	0 0.226262555559444	0 0.0900920449375284	1 0.163786825057955	0 0.162368886612645	0 0.198702712655152	0 0.211531574096758	0 0.291292109924369	0 0.169551674657894
0 0.0484738233014205	0 0.101031603999593	0 0.0804524732621187	0 0.173990349985522	0 0.159893252439743	0 0.311039848479781	0 0.157980533292891	0 0.0840478773667448	0 0.117095295869838	0 0.24659818709971	0 0.295447763530901	0 0.332889720651163	0 0.396025301941727	0 0.34572156670918	0 0.308950174407074	0 0.192799729348219	0 0.505574415629363	0 0.323775146912374	4 0.47390407416481	0 0.441552850009916	0 0.286686378316608	0 0.224442331597688	0 0.274147000566654	0 0.259082307490632	0 0.243613726245057	0 0.26470094144822	5 0.370463530755808	3 0.316622352125773	0 0.36050729709866	0 0.373509473813957	0 0.226793975962772	0 0.324018870138613	0 0.504478353690547	4 0.528985600236431	0 0.309697713002596	0 0.190602433532822	0 0.174410215130475	0 0.149393450026915	0 0.222406205158716	0 0.688533172342188	0 0.207746887174217	0 0.226262555559444	0 0.138160151191684	0 0.217687255657853	0 0.200455752711379	0 0.278310906668249	0 0.324360312960565	0 0.358231518764839	0 0.231855442395113
0 0.052157339679651	0 0.0940870752108634	0 0.0812797888708714	0 0.169445767439313	1 0.156513107465364	0 0.303518228270587	0 0.154212407206493	0 0.0880989045602492	0 0.11752329316332	0 0.24701816400098	1 0.294687322898995	1 0.332451242127791	0 0.394729539875307	0 0.33662477267454	0 0.304658827097843	1 0.195098130713922	0 0.502462730403486	0 0.328014686464972	0 0.460803369461212	0 0.448650714835684	0 0.298591030323521	0 0.22780506331411	0 0.272475656925686	0 0.264021948091101	0 0.24923791691457	2 0.267789521576313	1 0.372443421861798	0 0.317107225769249	2 0.364305463199524	0 0.374686156967249	0 0.233266288001219	0 0.325534938715625	0 0.498742519161446	0 0.560552308511921	0 0.312816472630237	0 0.188886069599505	0 0.16983581528016	0 0.143794591297479	0 0.217132432716201	0 0.673500332481713	0 0.201501417422042	0 0.226262555559444	0 0.131494767787772	0 0.208691259354473	0 0.195683376303192	0 0.272891150407017	11 0.318387794226873	0 0.353677158494538	0 0.224508399701568
0 0.0486457335755624	0 0.084403724557327	0 0.0725755790502229	0 0.171186933728546	0 0.158869215624513	0 0.311405034181453	0 0.157060958869484	0 0.0870946542384613	0 0.117340525437768	0 0.247549745875088	0 0.30267026103038	0 0.337101004899276	0 0.402123299885173	0 0.351058757806056	0 0.313205357038696	0 0.197385838223342	0 0.516659083750394	0 0.335952090816823	0 0.457775282885757	0 0.45631693381864	3 0.314517582169585	0 0.234058214761151	0 0.281600523207179	0 0.270664521346063	0 0.258139094016496	0 0.276708781017044	4 0.377818344159586	0 0.346443545604992	0 0.366175129426177	0 0.384477894119864	0 0.235428448494156	0 0.335805672844856	0 0.509451696823341	0 0.577760667607726	0 0.317249181729787	0 0.18443787802973	0 0.173283995021299	0 0.154360468507565	0 0.229954487919831	0 0.695165890876002	0 0.204361724177027	0 0.226262555559444	0 0.132697615424255	0 0.216948825390361	0 0.208721909183884	0 0.280502724524064	0 0.325287275866494	0 0.34926010887583	0 0.226207209766254
0 0.0568557190892962	0 0.0938334117301379	1 0.0779992378196977	0 0.173982007009392	0 0.160594500635798	0 0.31097530521238	0 0.157394121101117	0 0.0866620391434026	1 0.116651531534187	0 0.254711518644252	0 0.305540870690708	0 0.333969726624004	0 0.409508310376263	0 0.345292474030207	0 0.30882962548171	0 0.228303915506869	0 0.510128297110326	0 0.339517917423633	0 0.462227866941002	0 0.459406425354939	0 0.317825639589823	0 0.231373894806156	0 0.284068382649211	0 0.271098927278298	0 0.258818931625427	0 0.278465684387359	0 0.383113506534918	0 0.408022282912371	0 0.400270965866108	0 0.385854128607234	0 0.241669771888036	0 0.347587328775349	0 0.526182176646951	1 0.590099433420051	0 0.324008882410018	0 0.202982395968222	0 0.175506429948901	0 0.156050825488622	0 0.230759808210548	0 0.714741189234592	0 0.212532445043881	0 0.226262555559444	0 0.140601903258957	0 0.226679172645504	0 0.207645912808129	0 0.289412524340147	0 0.330878081260468	0 0.356356136198462	4 0.231892708863975
0 0.0457716492259592	0 0.0820983003829526	0 0.0747252651104189	0 0.167478421566913	0 0.150528265063069	0 0.297263168754885	0 0.145523260109583	0 0.0732334721590313	0 0.105113802074219	0 0.231014710857569	0 0.287008929421163	0 0.315316703517702	0 0.387495354422173	0 0.32477338746369	0 0.290954358621387	0 0.179893605851678	0 0.473063877320081	0 0.308858808220093	0 0.43554367667673	8 0.43533850429893	0 0.30029315492911	0 0.221090293737548	0 0.26820101817477	0 0.256165187230492	0 0.241934985242478	0 0.25064308963007	0 0.3689917054562	0 0.384452396784843	0 0.376113476938685	0 0.384645224984006	0 0.239437272126504	0 0.336706187042066	2 0.521427454823318	0 0.516105141994968	0 0.311133765779083	2 0.190110840200085	0 0.179626886988281	0 0.170360348281735	2 0.236014861287892	0 0.719365309907955	0 0.221695253890945	0 0.226262555559444	0 0.131463269520176	0 0.225609072614326	1 0.202075385853778	1 0.27902524927916	0 0.332774694610155	3 0.371286748720346	0 0.237410090593166
0 0.0281588679289306	0 0.0529215388566473	0 0.0482513276584603	0 0.107339007522099	0 0.0783346989444992	0 0.172438614834517	0 0.0732967603448477	0 0.0285341250675657	0 0.0472755705753257	0 0.126914491925166	0 0.181410165928733	1 0.184901009404579	22 0.224374742722484	0 0.173413826725511	0 0.189220009566141	0 0.106503225655922	0 0.306658865469716	0 0.188614171675103	0 0.27663733505793	0 0.257156924077509	0 0.180254104841438	0 0.144322340049075	0 0.192016939068351	0 0.164067752589397	0 0.147528552596274	0 0.144432681202534	0 0.240858866856283	0 0.228741099795067	0 0.284341861197634	0 0.296974793264501	0 0.208331703521012	43 0.297754701922767	0 0.410785940106627	0 0.354620718082728	0 0.215380056270818	0 0.15008746278214	0 0.170397125333248	3 0.166425013290936	0 0.227849499527526	0 0.548242804979059	0 0.14904692253938	0 0.226262555559444	0 0.0875068537897082	0 0.182652170830405	2 0.176510069723943	0 0.20397901581117	0 0.221757563897366	0 0.263744646293589	0 0.154037222397213
0 0.0204286680899217	0 0.0510717073959625	0 0.0390269044461814	0 0.0866442696528884	0 0.0622451059309385	0 0.145121462763992	0 0.0567524897241763	0 0.0240427054289792	0 0.0400281643046218	0 0.110407455367733	0 0.144473282039663	0 0.156990934464122	0 0.190669513176775	0 0.148310176273638	19 0.172626449989695	0 0.0906255711491423	0 0.260332209506255	0 0.157881884678161	0 0.253561991590462	0 0.249841779535459	0 0.157825393428865	0 0.129478505132334	0 0.17035447665763	0 0.145198264095475	0 0.123277219752914	0 0.117927763972981	0 0.195669550674713	0 0.203667409403594	0 0.254980226087565	0 0.273008512959881	0 0.180396034100477	0 0.273375282986887	0 0.357678033590505	6 0.300400922393713	0 0.188198471547833	0 0.140935790198206	0 0.171352438360988	1 0.161121346659267	0 0.23526909144997	0 0.473821516235821	0 0.159914538033741	0 0.226262555559444	0 0.0788459968035091	1 0.177082899329426	0 0.176635481126969	0 0.187645090969013	0 0.190499261609723	0 0.234693095339964	15 0.15181484462799
0 0	0 0.0470193494196529	0 0.0247903031999907	0 0.137614490026578	0 0.115716245900593	0 0.235075491213519	0 0.112626819413821	0 0.059473395629907	0 0.0999599900054278	0 0.188343307784738	0 0.229727057994266	0 0.253110593710245	0 0.304180353413896	0 0.263027869915753	0 0.251718599921449	0 0.154670104255377	0 0.390615929916958	0 0.246213049191385	0 0.371350452918072	0 0.3427026096898	0 0.242396433925719	0 0.190237060109842	0 0.230604563939995	0 0.210169427523591	0 0.189163429344719	0 0.17689602071886	0 0.296327440729499	0 0.286186551406339	0 0.245047077966267	2 0.338542233019993	0 0.202680372187373	0 0.29424683113017	0 0.447875150200072	0 0.402381813444705	0 0.248790917948788	0 0.131597137157456	0 0.194688477437255	0 0.167536410497423	0 0.211458186553666	0 0.60797022830411	0 0.169485199272124	0 0.226262555559444	0 0.110338431386274	0 0.223843799702127	0 0.20067779605455	0 0.232681993794689	0 0.271443737731237	0 0.309316720913683	0 0.188513242882753
0 0.226262555559444	0 0.226262555559444	0 0.226262555559444	0 0.090186174729715	0 0.0662253649578685	0 0.159875085618661	0 0.0660902384722109	0 0.0283134427606482	0 0.045880011810618	0 0.121206111441648	0 0.154262612047565	0 0.17062753762655	0 0.220761608111554	0 0.163741410889068	0 0.184842722539149	0 0.105676493348421	0 0.280878510015282	0 0.169719453308856	0 0.279226923220977	0 0.244403042207679	0 0.16991452566883	0 0.136787870185658	0 0.176845946549863	0 0.148230816603332	0 0.131836582321306	0 0.122180905050222	0 0.218644693291869	0 0.204504932784252	0 0.255730934798586	0 0.278874046413113	0 0.171545466960102	0 0.254517839754108	4 0.392399118048507	0 0.321422321772303	0 0.19246696866455	0 0.132491046325785	0 0.150005967912807	0 0.134795765337384	0 0.189633788891611	0 0.495529287555851	0 0.153504739057534	0 0.226262555559444	0 0.0883304751571997	0 0.188398952172939	0 0.184674284255148	0 0.183700278429131	9 0.197951130971903	0 0.268063567979171	0 0.156942062631
0 0.0612951771523534	0 0.122265809627046	0 0.107834173287136	0 0.164870956607191	0 0.168429265802146	0 0.325953887157616	0 0.169476348256913	0 0.0837066461344626	0 0.113970745497887	0 0.236094681459186	0 0.29637690102483	0 0.331286461223431	0 0.433345322633761	0 0.350644094204448	0 0.300044136461384	0 0.244894947444557	0 0.494501170491179	0 0.310347817233688	0 0.454908357233335	0 0.452016363058365	0 0.313322959544917	0 0.217949702581173	0 0.26624867092984	0 0.25353035407614	0 0.237599598688739	0 0.222909739964302	0 0.373231138954024	0 0.366677263306074	0 0.46560339181345	0 0.36605303374981	0 0.212616565892797	0 0.321488372061105	0 0.505466582671286	0 0.472675058427342	0 0.292383693671623	0 0.197803126352912	5 0.170671531433118	0 0.151739154346511	0 0.215230506072166	0 0.6790081545515	0 0.196264685922755	0 0.226262555559444	0 0.132765197914115	0 0.218581172479958	0 0.19876048484	0 0.255436003103163	0 0.310868141016289	0 0.355624943939342	0 0.218577561567447
0 0.0518627725475099	0 0.0946074212637465	0 0.0744386373564269	0 0.159870692406035	0 0.159536151982229	0 0.317701406630969	0 0.161712145718025	0 0.0795856227907465	0 0.11112229105177	0 0.23486624902297	0 0.280500054953118	0 0.331724161274416	1 0.409906467120356	1 0.341294099194915	0 0.30135209230159	0 0.198850896534024	0 0.539781609589327	0 0.287107326744088	0 0.473039509142787	0 0.436176270721777	0 0.310281747946936	0 0.217730802583636	0 0.268546869793544	1 0.247306683220142	0 0.241976399631354	0 0.227232336246403	0 0.370369385239367	0 0.366409430814639	0 0.318012509311988	0 0.366076588195676	0 0.211797158262895	0 0.330371535447903	0 0.52048250679546	0 0.48558993144266	0 0.29488770783081	0 0.178296721458098	0 0.15383168545613	0 0.142651011761119	0 0.217526161061142	0 0.685460049697267	0 0.197810896520094	0 0.226262555559444	0 0.128602176880272	0 0.206193937111237	0 0.1943139793978	0 0.247751252153354	0 0.309077353769453	0 0.338044547084794	1 0.214777677968452
